616,"Zelfportret, als grootste worm van de wereld (Self portrait, as biggest Worm in the World)","Jan Fabre",2008,"2008_077_20121001092418_lg.jpg","grave","weird","snake","tombstone","creepy","horror","mutant","marble","worm","centipede","crawl",,
617,"Skull","Jan Fabre",2001,"2009_052_20120402133454_lg.jpg","blue","bird","dead","death","skull","grey","insects","lumps",,,,,
619,"Aufstieg","Wassily Kandinsky",1929,"2004_027_20120620180424_lg.jpg","city","brown","triangle","drawing","constructivist",,,,,,,,
620,"O (Between Fans)","Zilvinas Kempinas",2006,"2006_071_01_20120619170034_lg.jpg","beautiful","fan","cool","loop","magic","blow","tape",,,,,,
622,"auto fiction, from the 'recapitulation' series","Killoffer",2007,"2007_208_20101003180722_lg.jpg","blackandwhite","face","drawing","illusion","airbrush",,,,,,,,
631,"Party Lounge","Bjarne Melgaard",2007,"2008_071_20110117133553_lg.jpg","gold","purple","plush","couch","comfy",,,,,,,,
632,"The Wedding' series","Boris Mikhailov","2005-6","2008_105_20101003180722_lg.jpg","woman","man","strange","nude","disturbed","headwear","decadent",,,,,,
638,"Homonculo","Manolo Millares",1959,"2007_014_20110117133553_lg.jpg","brown","black","collage","square","figure",,,,,,,,
645,"15 action, Vienna, 10.10.1965, re-performed at Schloss Prinzendorf 1988","Hermann Nitsch",1988,"2007_149_01_20110118142257_lg.jpg","red","man","naked","torso","texta","wound","bandage",,,,,,
646,"16 action, Vienna,  15.12.1965, re-performed at Schloss Prinzendorf 1988","Hermann Nitsch",1988,"2007_155_01_20110118142657_lg.jpg","white","man","naked","penis","blood","sheet",,,,,,,
648,"24 action, Studio Nitsch, Vienna July 1967","Hermann Nitsch",1967,"2007_156_01_20110118144420_lg.jpg","blackandwhite","dog","man","film","animals","dead","blood","performance","disembowelled",,,,
649,"6-day play, Prinzendorf 3-9.8.1998","Hermann Nitsch",1998,"2007_153_01_20120623195551_lg.jpg","white","animal","blood","cross","jesus","performance","slaughter","crucifix","organs",,,,
652,"Placebo","Saskia Olde Wolbers",2002,"2008_141_20101003180722_lg.jpg","white","film","hospital","video","bed","room","drip","medical",,,,,
653,"French Cancan","Francis Picabia","1936-38","2008_115_20110117133553_lg.jpg","ink","dance","ballerina","dynamic","drawing","delicate",,,,,,,
655,"La jument (The mare)","Léopold Rabus",2008,"2008_113_20101003180722_lg.jpg","woman","green","cow","melting","soft","bull",,,,,,,
657,"L'abeille (The bee)","Léopold Rabus",2005,"2009_048_20101003180722_lg.jpg","woman","white","tongue","caricature",,,,,,,,,
661,"Blutclip","Pipilotti Rist",1993,"2008_032_20101003180722_lg.jpg","hairy","woman","film","closeup","forest","hair","nude","blood","european","pop","ceiling","jewels","period"
663,"Pickelporno","Pipilotti Rist",1992,"2008_031_01_20110121123418_lg.jpg","man","color","closeup","naked","nude","video","hands","whispering","lemons","colourful","limbs","bodies","90s"
666,"Cayetana","Markus Schinwald",2008,"2008_091_20110117133553_lg.jpg","blackandwhite","strange","drawing","fabric",,,,,,,,,
668,"Sven","Markus Schinwald",2007,"2008_093_20110117133553_lg.jpg","old","man","face","drawing","victorian","delicate","cracked",,,,,,
670,"Patterns of Perception","Ruth Schnell",2005,"2007_008_20101003180722_lg.jpg","reflection","yellow","painting","grey","words","text","led","animation",,,,,
673,"Ella Fitzgerald can do no wrong","Dasha Shishkin",2008,"2008_164_20101003180722_lg.jpg","colour","electric","painting","nude","colourful","figures",,,,,,,
686,"Aktion mit Fassern","Roman Signer",1992,"2007_174_20110121131714_lg.jpg","blackandwhite","film","drums","barrels","explosion",,,,,,,,
690,"Fahrrad mit Farbe","Roman Signer","1995-2003","2008_010_20101003180722_lg.jpg","bike","yellow","interesting","mud","dirty","spray","riding","conceptual","skid",,,,
693,"Engpass","Roman Signer","2000-11","2009_025_20110803182939_lg.jpg","broken","car","concrete","outside","smash","wreck",,,,,,,
694,"The Polarbear Split - A Handmade Musical","Martin Skauen",2006,"2006_064_01_20120327151852_lg.jpg","animation","hanging","crude","violent",,,,,,,,,
700,"The artist who swallowed the world","Erwin Wurm",2006,"2006_049_20110117133553_lg.jpg","world","man","painting","earth","fat",,,,,,,,
704,"Am I a House?","Erwin Wurm",2005,"2008_019_20110214122433_lg.jpg","house","huge",,,,,,,,,,,
708,"Lange Eenzame man","Berlinde De Bruyckere",2010,"2010_009_20110121094842_lg.jpg","pink","flesh","nude","dead","legs","meat","grotesque","deformed",,,,,
709,"everyday happiness","Nell",2010,"2010_028_20101003180722_lg.jpg","sculpture","face","happy","funny","shiny","chrome","shit","poo","faeces","shocking","turd",,
710,"Head covering, possibly for a child Egypt, Roman Period","Unknown","c 1-200 CE","2003_020_20110117133553_lg.jpg","old","man","face","hair","ceramic","ancient","head","calm","pottery",,,,
711,"Head of a mummified cat Egypt, Late Period to Ptolemaic","Unknown","c 664-30 BCE","1999_113_20110117133553_lg.jpg","cat","gold","head","egypt","creepy","mummy","bandage",,,,,,
712,"Copy of The Narmer Palette","Unknown","Unknown","2003_195_20110118125316_lg.jpg","old","metal","stone","carved","ancient","figures",,,,,,,
713,"Phallus","Unknown","Unknown","2001_046_20110117133553_lg.jpg","old","stone","penis","grey","carved","dick","cock","creepy","phallus","dildo",,,
714,"Totem","Unknown","Unknown","2001_034_20110117133553_lg.jpg","old","monster","stone","skull","ancient","tribal","carving","pole","figures",,,,
716,"Skull","Central American style","Unknown","2001_026_20110117133553_lg.jpg","old","stone","dead","death","skull","carved","creepy",,,,,,
717,"Skull Central American style","Unknown","Unknown","2001_014_20110117133553_lg.jpg","old","stone","dead","death","skull","carved","ancient","creepy",,,,,
718,"Frog with two snakes emerging from its mouth","Unknown","Unknown","1999_102_20110117133553_lg.jpg","old","gold","small","lizard",,,,,,,,,
719,"My Beautiful Chair","Greg Taylor. Dr Philip Nitschke",2010,"2010_015_20110121095320_lg.jpg","lamp","computer","death","suicide","mona","creepy","couch","medical",,,,,
720,"Cunts... and other conversations","Greg Taylor and friends","2008-11","2009_003_20101003180722_lg.jpg","white","beautiful","cunt","many","mona","plaster","vagina","shocking",,,,,
722,"Bottle with Four Handles","Shari Mendelson",2009,"2010_024_20101003180722_lg.jpg","old","green","ceramic","bottle","arms","vessel","container","melted","handles",,,,
724,"Green Urn","Shari Mendelson",2010,"2010_026_20101003180722_lg.jpg","old","green","glass","bottle","vessel","container","handles","lumps",,,,,
725,"V8 Bottle","Shari Mendelson",2009,"2010_025_20101003180722_lg.jpg","white","glass","lines","ceramic","bottle","v8",,,,,,,
726,"Coffin of Tai-es Khen, Egypt, late 26th Dynasty","Unknown","c. 600-525 BCE","2004_070_20120620180424_lg.jpg","old","dead","death","ancient","egyptian","mummy",,,,,,,
727,"Bead covering for a mummy Egypt, Third Intermediate Period","Unknown","c 1069-664BCE",,,,,,,,,,,,,,
738,"Monkey effigy vessel Central Mexico, Toltec","Unknown","c 800-1000 CE","2001_031_20110117133553_lg.jpg","stone","skull","monkey","carved","head","bowl",,,,,,,
739,"Cylindrical vessel with mythical figures, Guatemala, Maya","Unknown","c. 600-900 CE","2000_001_20120620180424_lg.jpg",,,,,,,,,,,,,
740,"Tlaloc - a rain god - effigy vessel, Guanacaste-Nicoya, Costa Rica","Unknown","1000-1550 CE","1999_089_20120620180424_lg.jpg","old","ceramic","ancient","tribal","vase","pottery","primitive",,,,,,
741,"Feline effigy vessel, North America (probably modern Arizona), Anasazi","Unknown","1200-1500 CE","2001_002_20120620180424_lg.jpg","old","elephant","ceramic","grey","ancient","tribal","pottery",,,,,,
747,"Love Triangle","Christopher Landoni",2004,"2010_012_20101003180722_lg.jpg","blackandwhite","forest","drawing","bull","paws","phallus","deformed",,,,,,
748,"The blind leading the blind","Peter Buggenhout","2010-11","2010_035_20110912154752_lg.jpg","metal","steel","rusty","dirty","bent","scrap","twisted","beams",,,,,
754,"Portrait of a Man: William Wordsworth, 1770-1850, from Life Mask","Joanna Kane","2006-8","2009_006_20101003180722_lg.jpg","blackandwhite","man","black","face","dead","photo","eyes","head","sleep",,,,
755,"December from 'Fields of Ecstasy'","Alasdair McLuckie","2009-10","2010_014_20101003180722_lg.jpg","red","orange","black","lines","yellow","painting","mask","colourful",,,,,
756,"Cinerarium","Julia deVille",2009,"2010_013_20110121100028_lg.jpg","dark","gothic","egg","victorian","mona","jewellery",,,,,,,
757,"Le banquet","Alain Huck",2010,"2010_011_20101003180722_lg.jpg","old","blackandwhite","black","drawing",,,,,,,,,
759,"Untitled","Juul Kraijer",2006,"2009_008_20110117133553_lg.jpg","blackandwhite","asian","creepy","eyeball",,,,,,,,,
760,"Untitled","Juul Kraijer","2006-7","2009_007_20110117133553_lg.jpg","blackandwhite","beautiful","face","mouth","seahorse","head","drawing","profile",,,,,
762,"Bead face for a mummy, Egypt, late Third Intermediate to Late Period","Unknown","c. 711-332 BCE","2003_188_20120620180424_lg.jpg","old","face","beads","eyes","ancient","egyptian",,,,,,,
765,"Cylindrical lug-handled jar, Egypt, late Predynastic to Early Dynastic","Unknown","3500-3000 BCE","2003_179_20120620180424_lg.jpg","old","brown","white","broken","ceramic","ancient","vase","pottery","marble",,,,
766,"Coffin, probably of a woman Egypt, New Kingdom","Unknown","c 1550-1069 BCE","2003_177_20110117133553_lg.jpg","old","death","ancient","egyptian","mummy",,,,,,,,
770,"Amulet of Sekhmet Egypt, Late Period","Unknown","c 664-332 BCE","2003_174_20110119065409_lg.jpg","old","blue","monster","gold","ancient","mask","figure","myth",,,,,
773,"Votive figure of Bastet, Egypt, Late Period","Unknown","664-332 BCE","2003_168_20110117133553_lg.jpg","old","metal","cat","carved","ancient","figure",,,,,,,
774,"Amulet of a cat Egypt, Late Period","Unknown","c 664-332 BCE","2003_167_20110118225712_lg.jpg","old","red","cat","dead","death","ancient","egyptian","mummy",,,,,
776,"Ovoid lug-handled jar with marine motifs, Egypt, Predynastic, Naqada II Period","Unknown","3500-3200 BCE","2003_162_20110117133553_lg.jpg","old","eye","ceramic","ancient","vessel","container","pot","pottery",,,,,
777,"Mummy portrait of a woman Egypt, Roman Period","Unknown","c 100-200 CE","2003_160_20110120174427_lg.jpg","wood","old","orange","woman","face","painting","ancient","mysterious",,,,,
779,"Heart scarab Egypt, New Kingdom to Third Intermediate Period, probably 19th - 22nd Dynasties","Unknown","c 100-200 CE","2003_156_20110118220625_lg.jpg","old","green","grey","necklace","ancient","beetle","translucent",,,,,,
780,"Ram-headed dwarf with falcon wings Egypt, 26th Dynasty","Unknown","c 664-525 BCE","2003_054_20110119065608_lg.jpg","old","green","stone","pig","carved","ancient","figure",,,,,,
781,"Beaded tunic, Nigeria, Yoruba people","Unknown","20th century CE","2003_051_20120620180424_lg.jpg","red","green","tribal","fabric","heads","vest","waistcoat","sulls",,,,,
782,"Fecundity figures, fragment from a temple Probably from the Iseion at Behbeit el-Hagar, Egypt, Ptolemaic Period","Unknown","c 332-30 BCE","2003_048_20110117133553_lg.jpg","stone","ancient","carving","egyptian","mysterious","figures",,,,,,,
784,"Monkey skeleton, Europe,probably England","Unknown","c. 1870","2010_022_20120628102355_lg.jpg","wood","dead","skeleton","death","chair","cabinet","small","ornate","coffin","scroll","polished","teak",
787,"Coffin of Heryshefemhat Egypt, 25th - early 26th Dynasty","Unknown","c 730-600 BCE","2001_001_20110117133553_lg.jpg","old","man","ancient","egyptian","mummy",,,,,,,,
788,"Heart scarab Egypt, probably New Kingdom","Unknown","c 1500-1000 BCE","2000_217_20110117133553_lg.jpg","old","blue","bug","ancient","beetle","scarab",,,,,,,
789,"Heart scarab Egypt, probably Late Period","Unknown","c 664-332 BCE","2000_216_20110117133553_lg.jpg","old","green","bug","ancient","beetle","scarab",,,,,,,
791,"Cuneiform cone Mesopotamia","Unknown","c 2400-1700 BCE","2000_012_20110117133553_lg.jpg","old","stone","carved","ancient","cone","text","egyptian",,,,,,
792,"Cuneiform tablet with multiplication table Mesopotamia","Unknown","c 1900-1700 BCE","2000_011_20110117133553_lg.jpg","old","stone","carved","ancient","text",,,,,,,,
793,"Paving stone with cuneiform inscription of Ashurnasirpal II, King of Assyria Assyria, (probably Kalhu, modern Iraq) Palace of Ashurnasirpal II","Unknown","883-859 BCE","2000_008_20110117133553_lg.jpg","old","stone","carved","ancient","text","tablet",,,,,,,
794,"Cuneiform barrel Southern Mesopotamia, Old Babylonian","Unknown","1849-1843 BCE","2000_007_20110117133553_lg.jpg","old","stone","carved","ancient","text","vase",,,,,,,
796,"Part of a false door from the tomb of Ptahshepses, also named Impy, Egypt, Old Kingdom, 5th - 6th Dynasty","Unknown","c. 2500-2200 BCE","2000_005_20110117133553_lg.jpg","old","stone","carved","ancient","egyptian","hieroglyphics",,,,,,,
797,"Kantharos Panticapaeum, Greek","Unknown","c 320-250 BCE","2000_006_20120620180424_lg.jpg","old","metal","gold","ancient","amphora","vase","brass",,,,,,
798,"Heart scarab made for a woman Egypt, New Kingdom, 18th-20th Dynasty","Unknown","c 1500-1000 BCE","2000_010_20110121120851_lg.jpg","old","brown","stone","bug","carved","ancient","beetle","scarab",,,,,
807,"Black-figure pelike (jar) depicting the goddess Athena defeating the Giant Enkelados, and a horseman, Athens, Greece","Attributed to the Theseus Painter","c. 500-485 BCE","1999_118_20120620180424_lg.jpg","old","woman","brown","black","ceramic","greek","ancient","pot","figure","jar","pottery",,
808,"Red-figure skyphos depicting an owl, Athens, Greek","Unknown","500-400 BCE","1999_119_20110117133553_lg.jpg","old","black","ceramic","ancient","bowl","owl","pottery",,,,,,
826,"Coin hoard, China, Qing Dynasty","Unknown","1644-1912","2005_044_20110118133502_lg.jpg","old","metal","grey","coin","ancient","coins","many","holes","heavy","thousands","hundreds",,
827,"Seated baboon, Egypt, probably Late Period, 26th Dynasty","Unknown","c. 664-525 BCE","2003_041_20110117133553_lg.jpg","old","hairy","stone","monkey","furry","ancient","carving","ape",,,,,
830,"Figure of Bes Egypt, Ptolemaic to early Roman Period","Unknown","c 305-100 CE","2003_035_20110118223732_lg.jpg","old","green","monster","gold","carved","ancient","figure","myth",,,,,
833,"Squat alabastron, Egypt, Ptolemaic Period","Unknown","332-30 BCE","2003_019_20120620180424_lg.jpg","old","ceramic","words","sand","ancient","text","smooth","vessel","container","pot","jar","pottery",
834,"Black-topped jar Egypt, Predynastic, Naqada I Period","Unknown","c 4000-3500 BCE","2003_029_20110117133553_lg.jpg","old","brown","black","ceramic","ancient","vase","pottery",,,,,,
835,"Black-topped jar Egypt, Predynastic, Naqada I Period","Unknown","c 4000-3500 BCE","2003_028_20110120174155_lg.jpg","old","brown","black","urn","ceramic","vase","pottery","ancieny",,,,,
837,"Cylinder jar, Egypt, Early Dynastic Period, 1st to 2nd Dynasty","Unknown","c. 3050-2700 BCE","2003_018_20110117133553_lg.jpg","old","ceramic","ancient","vessel","container","cylinder","jar","vase","pottery",,,,
838,"Pestle in the form of a finger, Possibly Italy, Roman Period","Unknown","1st century CE","2003_016_20120620180424_lg.jpg","old","stone","carved","ancient","finger","bent",,,,,,,
839,"Votive figure of the Oxyrhynchus fish Egypt, probably Late Period","Unknown","c 600-300 BCE","2003_011_20110119065728_lg.jpg","old","fish","metal","bronze","ancient",,,,,,,,
840,"Votive figure of Osiris Egypt, probably Late Period","Unknown","c 664-332 BCE","2003_008_20110118223653_lg.jpg","old","metal","ancient","egyptian","figure","priest",,,,,,,
853," Sarcophagus fragment Egypt, Late Period to Ptolemaic, c. 664-","Unknown","30 BCE","2001_041_20110117133553_lg.jpg","old","stone","carved","ancient","head","egyptian","pharoah",,,,,,
864,"Head representing Life and Death Costa Rican style","Unknown","Unknown","2001_008_20110118105934_lg.jpg","old","stone","dead","death","skull","carved","ancient","creepy",,,,,
865,"Untitled","Juul Kraijer",2010,"2010_021_20101202145142_lg.jpg","blackandwhite","face","skull","bone",,,,,,,,,
867,"Untitled","Juul Kraijer",2009,"2010_020_20101202145142_lg.jpg","blackandwhite","plant","drawing","roots","figure","swirl","tendrils",,,,,,
872,"$1 for Your Story","James Newitt","2008-9","2009_026_02_20120420091856_lg.jpg","city","man","sign","photo","story","sandwichboard",,,,,,,
882,"Incuse nomos of Croton Croton, Bruttium, Greek","Unknown","c 530-480 BCE","2001_063_20110120183519_lg.jpg","old","metal","silver","design","swan","coin","ancient",,,,,,
921,"Tetradrachm of Demetrius I Bactria, Paropamisadae and Arachosia, Greco-Bactrian kingdom, c.","Unknown","c 200-190 BCE","2001_081_20110120200236_lg.jpg","old","elephant","man","metal","silver","greek","coin","ancient","head",,,,
944,"5 Boxes: Box 1, Mama und Papa (Materialaktion Otto Muhl)","Kurt Kren",1964,"2007_221_01_20110118154850_lg.jpg","food","woman","colour","film","nude","blood","breasts","paint","performance","fast","disgusting","splatter","faeces"
945,"5 Boxes: Box 2, Selbstverstummelung (Aktion unter Brus)","Kurt Kren",1965,"2007_222_01_20110118154506_lg.jpg","blackandwhite","white","film","video","blood","cut","grainy","bandage","frightening","sickening","violent","queasy",
947,"5 Boxes: Box 4, Leda und der Schwan, Otto Muhl","Kurt Kren",1964,"2007_224_20110218171136_lg.jpg","woman","film","naked","video","covered","rubbish","goo","sickening","excrement","smeared","queasy","slops",
948,"5 Boxes: Box 5, Zeichenfilm - Balzac und das Auge Gottes","Kurt Kren",1971,"2007_225_01_20110118155708_lg.jpg","woman","eye","film","sex","dead","penis","death","triangle","fucking","rope","shit","animation","hanging"
950,"Untitled","Duncan Marquiss",2008,"2009_010_20110110180843_lg.jpg","pink","woman","face","dead","drawing","sick",,,,,,,
952,"unwritten #8","Vernon Ah Kee",2008,"2008_159_20110117133553_lg.jpg","white","black","skull","mask",,,,,,,,,
953,"Dandelion","Tomoko Kashiki",2009,"2008_174_20110110180150_lg.jpg","reflection","water","beautiful","grey","delicate",,,,,,,,
954,"Inner Eye","Juul Kraijer",2007,"2009_009_20110218165212_lg.jpg","woman","eye","face","eyeball",,,,,,,,,
955,"Phallus ","Unknown","Unknown","2001_045_20110118133241_lg.jpg","old","stone","penis","carved","ancient","dick","cock","phallus","dildo",,,,
956,"Mountain Lion rug, America","Unknown","20th-century","2010_023_20110121093645_lg.jpg","cat","fur","furry","skin","fierce","lion","rug",,,,,,
957,"Group of Balint Zsako works","Balint Zsako","2006-9","mism_001_20120214114134_lg.jpg","people","leaves","yellow","fire","child","cartoon","simple",,,,,,
959,"Neolithic Flints ","Unknown","Unknown","MISM_003_20110121094139_lg.jpg","old","stone","star","ancient","tribal","spray","sharp",,,,,,
960,"The Wedding' series","Boris Mikhailov","2005-6","MISM_004_20110121094018_lg.jpg","wedding","woman","man","nude","photo","kiss","performance","odd","perverse","retarded",,,
962,"MONA","Unknown",2011,"mism_006_20120626144722_lg.jpg","architecture","modern","concrete","rusty","mona","huge",,,,,,,
965,"Untitled","Jannis Kounellis","1991/2011","2011_003_20110215191740_lg.jpg","water","blood","chair","goldfish","cut","knife","bowl","sharp","poo","delicate","tension",,
974,"Mona Cinema","Unknown",2010,"MISM_007_20110216170156_lg.jpg","comfy",,,,,,,,,,,,
980,"8/64 Ana - Aktion Brus","Kurt Kren",1964,"2007_232_20110329112531_lg.jpg","blackandwhite","woman","man","film","wet","nude","paint","fast","drip","pour","sickening","queasy",
981,"9/64 O Tannenbaum O Christmas Tree","Kurt Kren",1964,"2007_233_20110329112140_lg.jpg","man","color","film","ass","nude","penis","egg","fast","christmastree","gross",,,
982,"16/67 20 September 1967","Kurt Kren",1967,"2007_231_20110329112004_lg.jpg","blackandwhite","food","film","eating","drinks","shit","urine","pissing","excrement",,,,
1052,"Coffin: Mercedes-Benz","Paa Joe (Joseph Tetteh-Ashong)",2010,"2010_047_20120626145448_lg.jpg","white","car","dead","death","funny","coffin",,,,,,,
1056,"Orbis Terrarum Nova et Accuratissima Tabula (The New and Most Accurate World Map), Published in Amsterdam","Nicolaes Visscher,  engraver and publisher, after Nicolaes Berchem",1658,"2007_060_20120626152132_lg.jpg","world","old","religious","map","atlas","spheres",,,,,,,
1058,"El Disparo","Sandra Vásquez de la Horra",2009,"2009_019_02_20120619172517_lg.jpg","blood","drawing","finger","bleeding","severed",,,,,,,,
1059,"Modernity will not Seduce Me","Peter Peri",2009,"2009_033_01_20120619172337_lg.jpg","black","grey",,,,,,,,,,,
1060,"Never Seen","Peter Peri",2008,"2009_034_01_20120619174745_lg.jpg","shadow","geometric","triangles","drawing",,,,,,,,,
1061,"Preparation required","Sue Williams",1999,"2010_048_20120626152242_lg.jpg","blackandwhite","abstract","drawing","delicate","bodies",,,,,,,,
1078,"Untitled","Balint Zsako",2010,"2011_002_20110518121401_lg.jpg","woman","white","nude","paint","dynamic","vibrant","main","colourful","naive",,,,
1079,"Formations of Silence: Freudian Flowers","Juz Kitson",2009,"2009_029_20120528152724_lg.jpg","flowers","shells","white","ceramic","egg","collection","organs",,,,,,
1083,"Void Bar","Unknown",2010,"PERM_001_20110729101608_lg.jpg","bar","cool","mona","minimal","drinks","hip","stylish",,,,,,
1084,"Untitled (sound installation)","Christopher Townend",2010,"MISM_009_20110506144326_lg.jpg","dark","echo","tunnel","creepy","creaky",,,,,,,,
1085,"Mona Library","Open 10am - 5pm",2011,"PERM_002_20110506174734_lg.jpg","books","musty","quiet","shelves",,,,,,,,,
1086,"Erotic handscroll - shunga makimono Japan","Unknown","c 1700-1800","2004_067_20120620180424_lg.jpg","old","sex","asian","penis","japanese","erotic","vagina","pornographic","shocking",,,,
1119,"Deluxe Suicide Service","Meghan Boody",1994,"2011_007_20110913164254_lg.jpg","machine","medical","mona","pinball",,,,,,,,,
1120,"The Mice and Me","Meghan Boody",2008,"2011_006_20121016175244_lg.jpg","woman","tank","decay","insects","creepy","horror","lice",,,,,,
1121,"Maison en cheveux (House of hair)","Léopold Rabus",2007,"2011_008_20120302150852_lg.jpg","brown","house","hair","cabin","small",,,,,,,,
1124,"Cement truck","Wim Delvoye",2007,"MISM_012_20110914142822_lg.jpg","outside","rusty","mona","huge","intricate","lacework",,,,,,,
1215,"Untitled","Robert Dowling",2008,"2010_040_20120622171344_lg.jpg","blackandwhite","black","geometric","triangle",,,,,,,,,
1217,"Funeral Songs","Daniel Mudie Cunningham","2007-12","2011_011_20120613155321_lg.jpg","music","death","pop","retro","jukebox","cds","tacky","cheesey",,,,,
1220,"Two Sisters","Susan Philipsz",2009,"2011_010_20120613160658_lg.jpg","music","dark","pair","stereo","violin","sound","speakers","screech",,,,,
1225,"Mask of the spirit Panjurli, the tusked boar, Tulu Nadu, south coastal Karnataka, India","Unknown","20th century","2011_005_20120625115824_lg.jpg","metal","mask","aztec","feathers","tribal","beast","brass",,,,,,
1226,"Grandmother, what big teeth you have! (Ma mere-grand que vous avez des grandes dents!) from the series 'Le petit Chaperon rouge'","Alex Rabus",1999,"2009_041_20120214142712_lg.jpg","blackandwhite","woman","girl","naked","nude","bed","wolf","drawing","delicate","wrinkles",,,
1227,"The short cut (Le raccourci) from the series 'Le petit Chaperon rouge'","Alex Rabus",1998,"2009_036_20120214142702_lg.jpg","blackandwhite","drawing","delicate","detailed",,,,,,,,,
1228,"Little flowers (Les petites fleurs) from the series 'Le petit Chaperon rouge'","Alex Rabus",1999,"2009_037_20120214142703_lg.jpg","blackandwhite","cat","drawing","creepy","delicate",,,,,,,,
1229,"And the door opens (Et la porte s'ouvrit) from the series 'Le petit Chaperon rouge'","Alex Rabus",1998,"2009_038_20120214142705_lg.jpg","bear","blackandwhite","horse","woman","animal","naked","nude","drawing","delicate",,,,
1230,"Come to bed with me! (Viens te coucher avec moi!) from the series 'Le petit Chaperon rouge'","Alex Rabus",1998,"2009_040_20120214142710_lg.jpg","tree","naked","drawing","delicate","floorboards",,,,,,,,
1231,"All the better to eat you with! (C'est pour mieux te manger!) from the series 'Le petit Chaperon rouge'","Alex Rabus",1999,"2009_042_20120214142714_lg.jpg",,,"black and white","delicate","drawing","fierce","woman","nude","naked","hair","wolf",,
1232,"Once upon a time... (Il était une fois...) from the series 'Le petit Chaperon rouge'","Alex Rabus",1999,"2009_043_20120214142715_lg.jpg",,,"black and white","delicate","drawing","beast","dog",,,,,,
1234,"Who's there? (Qui est la?) from the series 'Le petit Chaperon rouge'","Alex Rabus",1998,"2009_039_20120214142707_lg.jpg",,,"black and white","delicate","drawing","house","forest","girl","path",,,,
1236,"delicacies of the dead","Alicia King","2008-9","2009_005_20120221172915_lg.jpg","black","shiny","soft","heart","crystal","balls","velvet","jar","translucent",,,,
1269,"Comédie","Samuel Beckett Marin Karmitz",1966,"MISM_007_20110216170156_lg.jpg",,,,,,,,,,,,,
1653,"AMRAS","Jeff Gabel",2012,"MISM_007_20110216170156_lg.jpg",,,,,,,,,,,,,
